list,word,cefr,status,unit
OXFORD5000,we,a1,pendiente,
OXFORD5000,weak,a2,pendiente,
OXFORD5000,weaken,c1,pendiente,
OXFORD5000,weakness,b2,pendiente,
OXFORD5000,wealth,b2,pendiente,
OXFORD5000,wealthy,b2,pendiente,
OXFORD5000,weapon,b1,pendiente,
OXFORD5000,wear,a1,pendiente,
OXFORD5000,weather,a1,pendiente,
OXFORD5000,weave,c1,pendiente,
OXFORD5000,web,a2,pendiente,
OXFORD5000,website,a1,pendiente,
OXFORD5000,wedding,a2,pendiente,
OXFORD5000,wednesday,a1,pendiente,
OXFORD5000,weed,c1,pendiente,
OXFORD5000,week,a1,pendiente,
OXFORD5000,weekend,a1,pendiente,
OXFORD5000,weekly,b2,pendiente,
OXFORD5000,weigh,b1,pendiente,
OXFORD5000,weight,a2,pendiente,
OXFORD5000,weird,b2,pendiente,
OXFORD5000,welcome,a1,pendiente,
OXFORD5000,welfare,b2,pendiente,
OXFORD5000,well,a1,hecho,1
OXFORD5000,well-being,c1,pendiente,
OXFORD5000,west,a1,pendiente,
OXFORD5000,western,b1,pendiente,
OXFORD5000,wet,a2,pendiente,
OXFORD5000,what,a1,pendiente,
OXFORD5000,whatever,c1,pendiente,
OXFORD5000,whatsoever,c1,pendiente,
OXFORD5000,wheat,b2,pendiente,
OXFORD5000,wheel,a2,pendiente,
OXFORD5000,when,a1,pendiente,
OXFORD5000,whenever,b1,pendiente,
OXFORD5000,where,a1,pendiente,
OXFORD5000,whereas,b2,pendiente,
OXFORD5000,whereby,c1,pendiente,
OXFORD5000,wherever,b2,pendiente,
OXFORD5000,whether,b1,pendiente,
OXFORD5000,which,a1,pendiente,
OXFORD5000,while,a2,pendiente,
OXFORD5000,whilst,c1,pendiente,
OXFORD5000,whip,c1,pendiente,
OXFORD5000,whisper,b2,pendiente,
OXFORD5000,white,a1,pendiente,
OXFORD5000,who,a1,pendiente,
OXFORD5000,whoever,b2,pendiente,
OXFORD5000,whole,a2,pendiente,
OXFORD5000,wholly,c1,pendiente,
OXFORD5000,whom,b2,pendiente,
OXFORD5000,whose,a2,pendiente,
OXFORD5000,why,a1,pendiente,
OXFORD5000,wide,a2,pendiente,
OXFORD5000,widely,b2,pendiente,
OXFORD5000,widen,c1,pendiente,
OXFORD5000,widespread,b2,pendiente,
OXFORD5000,widow,c1,pendiente,
OXFORD5000,width,c1,pendiente,
OXFORD5000,wife,a1,hecho,1
OXFORD5000,wild,a2,pendiente,
OXFORD5000,wildlife,b2,pendiente,
OXFORD5000,will,b1,pendiente,
OXFORD5000,willing,b2,pendiente,
OXFORD5000,willingness,c1,pendiente,
OXFORD5000,win,b1,pendiente,
OXFORD5000,wind,a2,pendiente,
OXFORD5000,window,a1,pendiente,
OXFORD5000,wine,a1,pendiente,
OXFORD5000,wing,b1,pendiente,
OXFORD5000,winner,a2,pendiente,
OXFORD5000,winter,a1,pendiente,
OXFORD5000,wipe,c1,pendiente,
OXFORD5000,wire,b2,pendiente,
OXFORD5000,wisdom,b2,pendiente,
OXFORD5000,wise,b2,pendiente,
OXFORD5000,wish,a2,pendiente,
OXFORD5000,wit,c1,pendiente,
OXFORD5000,with,a1,pendiente,
OXFORD5000,withdraw,b2,pendiente,
OXFORD5000,withdrawal,c1,pendiente,
OXFORD5000,within,b1,pendiente,
OXFORD5000,without,a1,pendiente,
OXFORD5000,witness,b2,pendiente,
OXFORD5000,woman,a1,pendiente,
OXFORD5000,wonder,b1,pendiente,
OXFORD5000,wonderful,a1,pendiente,
OXFORD5000,wood,a2,pendiente,
OXFORD5000,wooden,a2,pendiente,
OXFORD5000,wool,b1,pendiente,
OXFORD5000,work,a1,hecho,1
OXFORD5000,worker,a1,pendiente,
OXFORD5000,workforce,b2,pendiente,
OXFORD5000,working,a2,pendiente,
OXFORD5000,workout,c1,pendiente,
OXFORD5000,workplace,b2,pendiente,
OXFORD5000,workshop,b2,pendiente,
OXFORD5000,world,a1,pendiente,
OXFORD5000,worldwide,b1,pendiente,
OXFORD5000,worm,b2,pendiente,
OXFORD5000,worried,a2,pendiente,
OXFORD5000,worry,b1,pendiente,
OXFORD5000,worse,a2,pendiente,
OXFORD5000,worship,c1,pendiente,
OXFORD5000,worst,a2,pendiente,
OXFORD5000,worth,b1,pendiente,
OXFORD5000,worthwhile,c1,pendiente,
OXFORD5000,worthy,c1,pendiente,
OXFORD5000,would,a1,pendiente,
OXFORD5000,wound,b2,pendiente,
OXFORD5000,wow,a2,pendiente,
OXFORD5000,wrap,b2,pendiente,
OXFORD5000,wrist,b2,pendiente,
OXFORD5000,write,a1,hecho,1
OXFORD5000,writer,a1,pendiente,
OXFORD5000,writing,a1,pendiente,
OXFORD5000,written,b1,pendiente,
OXFORD5000,wrong,a1,hecho,1
OXFORD5000,yard,b1,pendiente,
OXFORD5000,yeah,a1,pendiente,
OXFORD5000,year,a1,pendiente,
OXFORD5000,yell,c1,pendiente,
OXFORD5000,yellow,a1,pendiente,
OXFORD5000,yes,a1,pendiente,
OXFORD5000,yesterday,a1,pendiente,
OXFORD5000,yet,a2,pendiente,
OXFORD5000,yield,c1,pendiente,
OXFORD5000,you,a1,pendiente,
OXFORD5000,young,a1,hecho,1
OXFORD5000,youngster,c1,pendiente,
OXFORD5000,your,a1,pendiente,
OXFORD5000,yours,a2,pendiente,
OXFORD5000,yourself,a1,pendiente,
OXFORD5000,youth,b1,pendiente,
OXFORD5000,zero,a2,pendiente,
OXFORD5000,zone,b2,pendiente,
PHAVE,back up,,pendiente,
PHAVE,blow up,,pendiente,
PHAVE,break down,,pendiente,
PHAVE,break off,,pendiente,
PHAVE,break out,,pendiente,
PHAVE,break up,,pendiente,
PHAVE,bring about,,pendiente,
PHAVE,bring back,,pendiente,
PHAVE,bring down,,pendiente,
PHAVE,bring in,,pendiente,
PHAVE,bring out,,pendiente,
PHAVE,bring up,,pendiente,
PHAVE,build up,,pendiente,
PHAVE,call out,,pendiente,
PHAVE,carry on,,hecho,1
PHAVE,carry out,,hecho,1
PHAVE,catch up,,pendiente,
PHAVE,check out,,pendiente,
PHAVE,clean up,,pendiente,
PHAVE,close down,,pendiente,
PHAVE,come about,,pendiente,
PHAVE,come along,,pendiente,
PHAVE,come around,,pendiente,
PHAVE,come back,,hecho,1
PHAVE,come down,,pendiente,
PHAVE,come in,,hecho,1
PHAVE,come off,,pendiente,
PHAVE,come on,,hecho,1
PHAVE,come out,,pendiente,
PHAVE,come over,,pendiente,
PHAVE,come through,,pendiente,
PHAVE,come up,,pendiente,
PHAVE,cut off,,pendiente,
PHAVE,end up,,pendiente,
PHAVE,figure out,,pendiente,
PHAVE,fill in,,pendiente,
PHAVE,fill out,,pendiente,
PHAVE,find out,,hecho,1
PHAVE,follow up,,pendiente,
PHAVE,get back,,pendiente,
PHAVE,get down,,pendiente,
PHAVE,get in,,pendiente,
PHAVE,get off,,pendiente,
PHAVE,get on,,hecho,1
PHAVE,get out,,pendiente,
PHAVE,get through,,pendiente,
PHAVE,get up,,hecho,1
PHAVE,give back,,pendiente,
PHAVE,give in,,pendiente,
PHAVE,give out,,pendiente,
PHAVE,give up,,hecho,1
PHAVE,go ahead,,pendiente,
PHAVE,go along,,pendiente,
PHAVE,go around,,pendiente,
PHAVE,go back,,pendiente,
PHAVE,go down,,pendiente,
PHAVE,go in,,pendiente,
PHAVE,go off,,pendiente,
PHAVE,go on,,hecho,1
PHAVE,go out,,hecho,1
PHAVE,go over,,pendiente,
PHAVE,go through,,pendiente,
PHAVE,go up,,pendiente,
PHAVE,grow up,,hecho,1
PHAVE,hand over,,pendiente,
PHAVE,hang on,,pendiente,
PHAVE,hang out,,pendiente,
PHAVE,hang up,,pendiente,
PHAVE,hold back,,pendiente,
PHAVE,hold on,,pendiente,
PHAVE,hold out,,pendiente,
PHAVE,hold up,,pendiente,
PHAVE,keep on,,pendiente,
PHAVE,keep up,,pendiente,
PHAVE,lay down,,pendiente,
PHAVE,lay out,,pendiente,
PHAVE,line up,,pendiente,
PHAVE,look around,,pendiente,
PHAVE,look back,,pendiente,
PHAVE,look down,,pendiente,
PHAVE,look out,,pendiente,
PHAVE,look up,,pendiente,
PHAVE,make out,,pendiente,
PHAVE,make up,,pendiente,
PHAVE,move back,,pendiente,
PHAVE,move in,,pendiente,
PHAVE,move on,,pendiente,
PHAVE,move out,,pendiente,
PHAVE,move up,,pendiente,
PHAVE,open up,,pendiente,
PHAVE,pass on,,pendiente,
PHAVE,pay off,,pendiente,
PHAVE,pick out,,pendiente,
PHAVE,pick up,,hecho,1
PHAVE,point out,,pendiente,
PHAVE,play out,,pendiente,
PHAVE,pull back,,pendiente,
PHAVE,pull out,,pendiente,
PHAVE,pull up,,pendiente,
PHAVE,put back,,pendiente,
PHAVE,put down,,pendiente,
PHAVE,put in,,pendiente,
PHAVE,put off,,pendiente,
PHAVE,put on,,hecho,1
PHAVE,put out,,pendiente,
PHAVE,put up,,pendiente,
PHAVE,reach out,,pendiente,
PHAVE,rule out,,pendiente,
PHAVE,run out,,pendiente,
PHAVE,send out,,pendiente,
PHAVE,set about,,pendiente,
PHAVE,set down,,pendiente,
PHAVE,set off,,pendiente,
PHAVE,set out,,pendiente,
PHAVE,set up,,hecho,1
PHAVE,settle down,,pendiente,
PHAVE,show up,,pendiente,
PHAVE,shut down,,pendiente,
PHAVE,shut up,,pendiente,
PHAVE,sit back,,pendiente,
PHAVE,sit down,,hecho,1
PHAVE,sit up,,pendiente,
PHAVE,slow down,,pendiente,
PHAVE,sort out,,pendiente,
PHAVE,stand out,,pendiente,
PHAVE,stand up,,hecho,1
PHAVE,start out,,pendiente,
PHAVE,step back,,pendiente,
PHAVE,sum up,,pendiente,
PHAVE,take back,,pendiente,
PHAVE,take down,,pendiente,
PHAVE,take in,,pendiente,
PHAVE,take off,,hecho,1
PHAVE,take on,,pendiente,
PHAVE,take out,,pendiente,
PHAVE,take over,,pendiente,
PHAVE,take up,,pendiente,
PHAVE,throw out,,pendiente,
PHAVE,turn around,,pendiente,
PHAVE,turn back,,pendiente,
PHAVE,turn down,,pendiente,
PHAVE,turn off,,hecho,1
PHAVE,turn out,,pendiente,
PHAVE,turn over,,pendiente,
PHAVE,turn up,,pendiente,
PHAVE,wake up,,hecho,1
PHAVE,walk out,,pendiente,
PHAVE,wind up,,pendiente,
PHAVE,work out,,hecho,1
PHAVE,write down,,pendiente,
PHRASE,have to,a1,pendiente,
PHRASE,there is/are,,pendiente,
PHRASE,such as,,pendiente,
PHRASE,going to,,pendiente,
PHRASE,of course,,pendiente,
PHRASE,a few,,pendiente,
PHRASE,at least,,pendiente,
PHRASE,such a,,pendiente,
PHRASE,i mean,,pendiente,
PHRASE,a lot,,pendiente,
PHRASE,rather than,,pendiente,
PHRASE,so that,,pendiente,
PHRASE,a little,,pendiente,
PHRASE,a bit,,pendiente,
PHRASE,as well as,,pendiente,
PHRASE,in fact,,pendiente,
PHRASE,likely to,,pendiente,
PHRASE,go on,,hecho,1
PHRASE,is to,,pendiente,
PHRASE,a number of,,pendiente,
PHRASE,at all,,pendiente,
PHRASE,as if,,pendiente,
PHRASE,used to,a2,pendiente,
PHRASE,was to,,pendiente,
PHRASE,not only,,pendiente,
PHRASE,those who,,pendiente,
PHRASE,deal with,,pendiente,
PHRASE,lead to,,pendiente,
PHRASE,sort of,,pendiente,
PHRASE,the following,,pendiente,
PHRASE,in order to,,pendiente,
PHRASE,have got,,pendiente,
PHRASE,have got to,,pendiente,
PHRASE,set up,,hecho,1
PHRASE,as to,,pendiente,
PHRASE,as well,,pendiente,
PHRASE,based on,,pendiente,
PHRASE,carry out,,hecho,1
PHRASE,take place,,pendiente,
PHRASE,tend to,,pendiente,
PHRASE,due to,,pendiente,
PHRASE,fail to,,pendiente,
PHRASE,each other,,pendiente,
PHRASE,in terms of,,pendiente,
PHRASE,no one,a1,pendiente,
PHRASE,pick up,,hecho,1
PHRASE,up to,,pendiente,
PHRASE,a single,,pendiente,
PHRASE,no longer,,pendiente,
PHRASE,look for,,hecho,1
PHRASE,last night,,pendiente,
PHRASE,as a result,,pendiente,
PHRASE,in addition,,pendiente,
PHRASE,work on,,pendiente,
PHRASE,think about,,pendiente,
PHRASE,for instance,,pendiente,
PHRASE,too much,,pendiente,
PHRASE,you see,,pendiente,
PHRASE,in particular,,pendiente,
PHRASE,a couple of,,pendiente,
PHRASE,instead of,,pendiente,
PHRASE,come back,,hecho,1
PHRASE,look like,,pendiente,
PHRASE,find out,,hecho,1
PHRASE,point out,,pendiente,
PHRASE,apart from,,pendiente,
PHRASE,call for,,pendiente,
PHRASE,manage to,,pendiente,
PHRASE,or two,,pendiente,
PHRASE,a further,,pendiente,
PHRASE,come out,,pendiente,
PHRASE,be expected to,,pendiente,
PHRASE,seek to,,pendiente,
PHRASE,go through,,pendiente,
PHRASE,long term,,pendiente,
PHRASE,result in,,pendiente,
PHRASE,that is,,pendiente,
PHRASE,even though,,pendiente,
PHRASE,a range of,,pendiente,
PHRASE,the latter,,pendiente,
PHRASE,make sure,,pendiente,
PHRASE,take over,,pendiente,
PHRASE,consist of,,pendiente,
PHRASE,as soon as,,pendiente,
PHRASE,at the time,,pendiente,
PHRASE,on the other hand,,pendiente,
PHRASE,on one's own,,pendiente,
PHRASE,all right,a2,pendiente,
PHRASE,subject to,,pendiente,
PHRASE,after all,,pendiente,
PHRASE,in front of,,pendiente,
PHRASE,to do with,,pendiente,
PHRASE,go out,,hecho,1
PHRASE,a good/great deal,,pendiente,
PHRASE,on the way,,pendiente,
PHRASE,as long as,,pendiente,
PHRASE,so far,,pendiente,
PHRASE,ought to,,pendiente,
PHRASE,at the moment,,pendiente,
PHRASE,as though,,pendiente,
PHRASE,come to,,pendiente,
PHRASE,along with,,pendiente,
PHRASE,may well,,pendiente,
PHRASE,get out,,pendiente,
PHRASE,followed by,,pendiente,
PHRASE,in that,,pendiente,
PHRASE,the case,,pendiente,
PHRASE,take up,,pendiente,
PHRASE,account for,,pendiente,
PHRASE,set out,,pendiente,
PHRASE,as far as,,pendiente,
PHRASE,concerned with,,pendiente,
PHRASE,about to,,pendiente,
PHRASE,supposed to,,pendiente,
PHRASE,and so on,,pendiente,
PHRASE,come on,,hecho,1
PHRASE,take on,,pendiente,
PHRASE,work out,,hecho,1
PHRASE,all over,,pendiente,
PHRASE,other than,,pendiente,
PHRASE,out of,,pendiente,
PHRASE,turn out,,pendiente,
PHRASE,look after,,hecho,1
PHRASE,at last,,pendiente,
PHRASE,a variety of,,pendiente,
PHRASE,at first,,pendiente,
PHRASE,or so,,pendiente,
PHRASE,in favour,,pendiente,
PHRASE,give up,,hecho,1
PHRASE,get to,,pendiente,
PHRASE,find oneself,,pendiente,
PHRASE,get up,,hecho,1
PHRASE,carry on,,hecho,1
PHRASE,go back,,pendiente,
PHRASE,focus on,,pendiente,
PHRASE,at once,,pendiente,
PHRASE,it takes,,pendiente,
PHRASE,get on/off,,pendiente,
PHRASE,as a whole,,pendiente,
PHRASE,in practice,,pendiente,
PHRASE,by the time,,pendiente,
PHRASE,lots of,,pendiente,
PHRASE,said to be,,pendiente,
PHRASE,in time,,pendiente,
PHRASE,in turn,,pendiente,
PHRASE,once again,,pendiente,
PHRASE,all the time,,pendiente,
PHRASE,on the basis,,pendiente,
PHRASE,kind of,,pendiente,
PHRASE,get into,,pendiente,
PHRASE,rely on,,pendiente,
PHRASE,go for,,pendiente,
PHRASE,aim to,,pendiente,
PHRASE,make up,,pendiente,
PHRASE,appeal to,,pendiente,
PHRASE,end up,,pendiente,
PHRASE,shake one's head,,pendiente,
PHRASE,no more than,,pendiente,
PHRASE,get back,,pendiente,
PHRASE,what about,,pendiente,
PHRASE,in other words,,pendiente,
PHRASE,as for,,pendiente,
PHRASE,not even,,pendiente,
PHRASE,entitled to,,pendiente,
PHRASE,prior to,,pendiente,
PHRASE,choose to,,pendiente,
PHRASE,something like,,pendiente,
PHRASE,known to,,pendiente,
PHRASE,in touch,,pendiente,
PHRASE,in the end,,pendiente,
PHRASE,in the way,,pendiente,
PHRASE,care for,,pendiente,
PHRASE,in the event,,pendiente,
PHRASE,they say,,pendiente,
PHRASE,so called,,pendiente,
PHRASE,take into account,,pendiente,
PHRASE,in respect of,,pendiente,
PHRASE,at the same time,,pendiente,
PHRASE,next to,a1,pendiente,
PHRASE,turn up,,pendiente,
PHRASE,point of view,,pendiente,
PHRASE,at present,,pendiente,
PHRASE,whether or not,,pendiente,
PHRASE,in place,,pendiente,
PHRASE,no doubt,,pendiente,
PHRASE,full time,,pendiente,
PHRASE,sort out,,pendiente,
PHRASE,in a way,,pendiente,
PHRASE,or something,,pendiente,
PHRASE,on behalf of,,pendiente,
PHRASE,over there,,pendiente,
PHRASE,in spite of,,pendiente,
PHRASE,that's it,,pendiente,
PHRASE,in part,,pendiente,
PHRASE,oh no,,pendiente,
PHRASE,in mind,,pendiente,
PHRASE,regard to,,pendiente,
PHRASE,one another,,pendiente,
PHRASE,as follows,,pendiente,
PHRASE,the above,,pendiente,
PHRASE,to date,,pendiente,
PHRASE,go into,,pendiente,
PHRASE,too many,,pendiente,
PHRASE,in the course of,,pendiente,
PHRASE,more or less,,pendiente,
PHRASE,short term,,pendiente,
PHRASE,aimed at,,pendiente,
PHRASE,go off,,pendiente,
PHRASE,in case,,pendiente,
PHRASE,out there,,pendiente,
PHRASE,led by,,pendiente,
PHRASE,more and more,,pendiente,
PHRASE,have a look,,pendiente,
PHRASE,believe in,,pendiente,
PHRASE,put it,,pendiente,
PHRASE,these days,,pendiente,
PHRASE,in charge,,pendiente,
PHRASE,feel like,,pendiente,
PHRASE,heard of,,pendiente,
PHRASE,take part in,,pendiente,
PHRASE,in so far as,,pendiente,
PHRASE,part time,,pendiente,
PHRASE,look forward to,,pendiente,
PHRASE,as such,,pendiente,
PHRASE,bound to,,pendiente,
PHRASE,turn on,,hecho,1
PHRASE,set to,,pendiente,
PHRASE,move on,,pendiente,
PHRASE,in contrast,,pendiente,
PHRASE,this stage,,pendiente,
PHRASE,all but,,pendiente,
PHRASE,above all,,pendiente,
PHRASE,rid of,,pendiente,
PHRASE,in any case,,pendiente,
PHRASE,thanks to,,pendiente,
PHRASE,go away,,pendiente,
PHRASE,once more,,pendiente,
PHRASE,oh well,,pendiente,
PHRASE,follow up,,pendiente,
PHRASE,would say,,pendiente,
PHRASE,found to,,pendiente,
PHRASE,meant to,,pendiente,
PHRASE,hang on,,pendiente,
PHRASE,turn into,,pendiente,
PHRASE,something about,,pendiente,
PHRASE,by now,,pendiente,
PHRASE,think so,,pendiente,
PHRASE,go ahead,,pendiente,
PHRASE,bring about,,pendiente,
PHRASE,had better,,pendiente,
PHRASE,in accordance with,,pendiente,
PHRASE,call on,,pendiente,
PHRASE,at times,,pendiente,
PHRASE,all the way,,pendiente,
PHRASE,in effect,,pendiente,
PHRASE,afford to,,pendiente,
PHRASE,sight of,,pendiente,
PHRASE,in advance,,pendiente,
PHRASE,on the part of,,pendiente,
PHRASE,bring up,,pendiente,
PHRASE,take off,,hecho,1
PHRASE,so as to,,pendiente,
PHRASE,take advantage,,pendiente,
PHRASE,short of,,pendiente,
PHRASE,over the years,,pendiente,
PHRASE,switch on,,pendiente,
PHRASE,by no means,,pendiente,
PHRASE,could hardly,,pendiente,
PHRASE,come up with,,pendiente,
PHRASE,in question,,pendiente,
PHRASE,in the first place,,pendiente,
PHRASE,prove to be,,pendiente,
PHRASE,in common,,pendiente,
PHRASE,no matter,,pendiente,
PHRASE,at this point,,pendiente,
PHRASE,in itself,,pendiente,
PHRASE,the former,,pendiente,
PHRASE,if only,,pendiente,
PHRASE,yet to,,pendiente,
PHRASE,or whatever,,pendiente,
PHRASE,hand over,,pendiente,
PHRASE,in the light of,,pendiente,
PHRASE,in the same way,,pendiente,
PHRASE,that much,,pendiente,
PHRASE,the extent to which,,pendiente,
PHRASE,for some time,,pendiente,
PHRASE,in return,,pendiente,
PHRASE,to death,,pendiente,
PHRASE,on the grounds,,pendiente,
PHRASE,oh dear,,pendiente,
PHRASE,in full,,pendiente,
PHRASE,on board,,pendiente,
PHRASE,to some extent,,pendiente,
PHRASE,some kind of,,pendiente,
PHRASE,keep up,,pendiente,
PHRASE,no idea,,pendiente,
PHRASE,greater than,,pendiente,
PHRASE,happen to,,pendiente,
PHRASE,held that,,pendiente,
PHRASE,faced with,,pendiente,
PHRASE,do so,,pendiente,
PHRASE,set off,,pendiente,
PHRASE,put forward,,pendiente,
PHRASE,from time to time,,pendiente,
PHRASE,the means,,pendiente,
PHRASE,ever since,,pendiente,
PHRASE,just about,,pendiente,
PHRASE,as opposed to,,pendiente,
PHRASE,give rise to,,pendiente,
PHRASE,large scale,,pendiente,
PHRASE,make sense,,pendiente,
PHRASE,by means of,,pendiente,
PHRASE,in short,,pendiente,
PHRASE,a bit of a,,pendiente,
PHRASE,break up,,pendiente,
PHRASE,but then,,pendiente,
PHRASE,all too,,pendiente,
PHRASE,put up,,pendiente,
PHRASE,good at,,pendiente,
PHRASE,a long way,,pendiente,
PHRASE,amount to,,pendiente,
PHRASE,for long,,pendiente,
PHRASE,run by,,pendiente,
PHRASE,some more,,pendiente,
PHRASE,in the absence of,,pendiente,
PHRASE,all sorts of,,pendiente,
PHRASE,get on with,,pendiente,
PHRASE,no good,,pendiente,
PHRASE,yet another,,pendiente,
PHRASE,key to,,pendiente,
PHRASE,i'm afraid,,pendiente,
PHRASE,that which,,pendiente,
PHRASE,if so,,pendiente,
PHRASE,right now,,pendiente,
PHRASE,in view of,,pendiente,
PHRASE,in detail,,pendiente,
PHRASE,reflected in,,pendiente,
PHRASE,no such,,pendiente,
PHRASE,nothing but,,pendiente,
PHRASE,in the face of,,pendiente,
PHRASE,such that,,pendiente,
PHRASE,next door,,pendiente,
PHRASE,to the point,,pendiente,
PHRASE,make its/one's way,,pendiente,
PHRASE,in hand,,pendiente,
PHRASE,by the way,,pendiente,
PHRASE,by contrast,,pendiente,
PHRASE,run out,,pendiente,
PHRASE,in principle,,pendiente,
PHRASE,add to,,pendiente,
PHRASE,as yet,,pendiente,
PHRASE,at risk,,pendiente,
PHRASE,a mere,,pendiente,
PHRASE,shown to,,pendiente,
PHRASE,on the one hand,,pendiente,
PHRASE,by way of,,pendiente,
PHRASE,on the road,,pendiente,
PHRASE,bear in mind,,pendiente,
PHRASE,old fashioned,,pendiente,
PHRASE,for sale,,pendiente,
PHRASE,or anything,,pendiente,
PHRASE,most likely,,pendiente,
PHRASE,provide for,,pendiente,
PHRASE,even so,,pendiente,
PHRASE,come across,,pendiente,
PHRASE,first of all,,pendiente,
PHRASE,might as well,,pendiente,
PHRASE,limited to,,pendiente,
PHRASE,to me,,pendiente,
PHRASE,mind you,,pendiente,
PHRASE,at a time,,pendiente,
PHRASE,half past,,pendiente,
PHRASE,with respect to,,pendiente,
PHRASE,consistent with,,pendiente,
PHRASE,way out,,pendiente,
PHRASE,third party,,pendiente,
PHRASE,contrary to,,pendiente,
PHRASE,worth of,,pendiente,
PHRASE,a good,,pendiente,
PHRASE,act on,,pendiente,
PHRASE,except that,,pendiente,
PHRASE,day to day,,pendiente,
PHRASE,as usual,,pendiente,
PHRASE,long before,,pendiente,
PHRASE,long ago,,pendiente,
PHRASE,in conjunction with,,pendiente,
PHRASE,up to date,,pendiente,
PHRASE,let alone,,pendiente,
PHRASE,quite a lot,,pendiente,
PHRASE,if you like,,pendiente,
PHRASE,to the extent,,pendiente,
PHRASE,so far as,,pendiente,
PHRASE,given that,,pendiente,
PHRASE,in line with,,pendiente,
PHRASE,on the whole,,pendiente,
PHRASE,care to,,pendiente,
PHRASE,take account of,,pendiente,
PHRASE,something like that,,pendiente,
PHRASE,make use of,,pendiente,
PHRASE,when it comes to,,pendiente,
PHRASE,fill in,,pendiente,
PHRASE,for all,,pendiente,
PHRASE,a question of,,pendiente,
PHRASE,for life,,pendiente,
PHRASE,get away,,pendiente,
PHRASE,in the meantime,,pendiente,
PHRASE,something of a,,pendiente,
PHRASE,the odd,,pendiente,
PHRASE,little more than,,pendiente,
PHRASE,would you like,,pendiente,
PHRASE,in need,,pendiente,
PHRASE,take for granted,,pendiente,
PHRASE,in this respect,,pendiente,
PHRASE,provided that,,pendiente,
PHRASE,allow for,,pendiente,
PHRASE,catch up,,pendiente,
PHRASE,a go,,pendiente,
PHRASE,for the moment,,pendiente,
PHRASE,at the expense of,,pendiente,
PHRASE,put together,,pendiente,
PHRASE,things like that,,pendiente,
PHRASE,of little,,pendiente,
PHRASE,shut up,,pendiente,
PHRASE,as of,,pendiente,
PHRASE,over time,,pendiente,
PHRASE,would appear,,pendiente,
PHRASE,the other day,,pendiente,
PHRASE,in theory,,pendiente,
PHRASE,thought of,,pendiente,
PHRASE,for good,,pendiente,
PHRASE,opposed to,,pendiente,
PHRASE,common sense,,pendiente,
PHRASE,bother to,,pendiente,
PHRASE,as good as,,pendiente,
PHRASE,back up,,pendiente,
PHRASE,take care of,,pendiente,
PHRASE,the sight of,,pendiente,
PHRASE,go round,,pendiente,
PHRASE,the whole thing,,pendiente,
PHRASE,at one time,,pendiente,
PHRASE,head to,,pendiente,
PHRASE,in a sense,,pendiente,
PHRASE,on average,,pendiente,
PHRASE,way round,,pendiente,
PHRASE,can tell,,pendiente,
PHRASE,free from,,pendiente,
PHRASE,and all that,,pendiente,
PHRASE,as it were,,pendiente,
PHRASE,what if,,pendiente,
PHRASE,touch of,,pendiente,
PHRASE,better off,,pendiente,
PHRASE,stand for,,pendiente,
PHRASE,to blame,,pendiente,
PHRASE,the bulk of,,pendiente,
PHRASE,a handful of,,pendiente,
PHRASE,the outset,,pendiente,
PHRASE,by virtue of,,pendiente,
PHRASE,turn down,,pendiente,
PHRASE,get on,,hecho,1
PHRASE,under way,,pendiente,
PHRASE,in the interest of,,pendiente,
PHRASE,on the market,,pendiente,
PHRASE,by far,,pendiente,
PHRASE,a degree of,,pendiente,
PHRASE,never mind,,pendiente,
PHRASE,up and down,,pendiente,
PHRASE,in one's own right,,pendiente,
PHRASE,a case of,,pendiente,
PHRASE,more so,,pendiente,
PHRASE,come up to,,pendiente,
PHRASE,in which case,,pendiente,
PHRASE,no sign of,,pendiente,
PHRASE,just as,,pendiente,
PHRASE,for the sake of,,pendiente,
PHRASE,in a position to,,pendiente,
PHRASE,to come,,pendiente,
PHRASE,backed by,,pendiente,
PHRASE,at best,,pendiente,
PHRASE,wealth of,,pendiente,
PHRASE,that sort of thing,,pendiente,
PHRASE,make out,,pendiente,
PHRASE,come to terms with,,pendiente,
PHRASE,fond of,,pendiente,
PHRASE,with a view to,,pendiente,
PHRASE,turn back,,pendiente,
PHRASE,get away with,,pendiente,
PHRASE,no wonder,,pendiente,
PHRASE,well being,,pendiente,
PHRASE,how about,,pendiente,
PHRASE,to go,,pendiente,
PHRASE,straight away,,pendiente,
PHRASE,owing to,,pendiente,
